data,Bateria,Velocidade do Vento 10m,Intensidade Precipitação do Disdrômetro,Precipitação Acumulada do Disdrômetro,Direção do Vento 10m,Corrente Painel Solar
2015-01-25 08:45:00,12.42,1.3,20.98,0.0,32.0,
2015-01-25 09:45:00,12.4,,20.98,0.0,39.0,22.0
2015-01-25 10:45:00,12.45,1.6,20.98,0.0,62.0,185.0
2015-01-25 11:45:00,12.54,2.9,20.98,0.0,107.0,305.0
2015-01-25 12:45:00,12.8,4.5,20.98,0.0,104.0,598.0
2015-01-25 13:45:00,13.03,3.9,20.98,0.0,93.0,
2015-01-25 14:45:00,13.16,4.1,20.98,0.0,103.0,
2015-01-25 15:45:00,13.22,3.4,20.98,0.0,91.0,
2015-01-25 16:45:00,13.53,3.9,20.98,0.0,93.0,
2015-01-25 17:45:00,13.64,3.3,20.98,0.0,80.0,
2015-01-25 18:45:00,13.59,3.4,20.98,0.0,104.0,
2015-01-25 19:45:00,13.51,3.7,20.98,0.0,95.0,
2015-01-25 20:45:00,13.14,3.5,20.98,0.0,93.0,
2015-01-25 21:45:00,12.85,3.3,20.98,0.0,60.0,347.0
2015-01-25 22:45:00,12.67,2.9,20.98,0.0,49.0,
2015-01-25 23:45:00,12.65,3.9,20.98,0.0,33.0,
2015-01-26 00:45:00,12.62,4.8,20.98,0.0,37.0,
2015-01-26 01:45:00,12.59,4.2,20.98,0.0,42.0,
2015-01-26 02:45:00,12.57,3.9,20.98,0.0,33.0,
2015-01-26 03:45:00,12.54,3.5,20.98,0.0,33.0,
2015-01-26 04:45:00,12.51,3.0,20.98,0.0,32.0,
2015-01-26 05:45:00,12.49,3.0,20.98,0.0,37.0,
2015-01-26 06:45:00,12.46,2.8,20.98,0.0,45.0,
2015-01-26 07:45:00,12.45,2.0,20.98,0.0,38.0,
2015-01-26 08:45:00,12.42,1.7,20.98,0.0,30.0,
2015-01-26 09:45:00,12.42,1.7,20.98,0.0,35.0,33.0
2015-01-26 10:45:00,12.54,1.4,20.98,0.0,79.0,303.0
2015-01-26 11:45:00,12.86,2.1,20.98,0.0,123.0,
2015-01-26 12:45:00,13.14,2.1,20.98,0.0,122.0,
2015-01-26 13:45:00,13.19,2.4,20.98,0.0,102.0,
2015-01-26 14:45:00,13.21,2.8,20.98,0.0,123.0,
2015-01-26 15:45:00,13.42,2.9,20.98,0.0,147.0,
2015-01-26 16:45:00,13.67,3.1,20.98,0.0,135.0,
2015-01-26 17:45:00,13.69,2.7,20.98,0.0,107.0,
2015-01-26 18:45:00,13.59,2.3,20.98,0.0,90.0,
2015-01-26 19:45:00,13.43,1.7,20.98,0.0,75.0,
2015-01-26 20:45:00,13.51,2.5,20.98,0.0,45.0,
2015-01-26 21:45:00,12.86,1.4,20.98,0.0,45.0,439.0
2015-01-26 22:45:00,12.68,1.8,20.98,0.0,26.0,
2015-01-26 23:45:00,12.65,,20.98,0.0,6.0,
2015-01-27 00:45:00,12.62,,20.98,0.0,360.0,
2015-01-27 01:45:00,12.59,2.2,20.98,0.0,19.0,
2015-01-27 02:45:00,12.56,2.3,20.98,0.0,20.0,
2015-01-27 03:45:00,12.53,2.7,20.98,0.0,31.0,
2015-01-27 04:45:00,12.5,2.9,20.98,0.0,32.0,
2015-01-27 05:45:00,12.47,2.0,20.98,0.0,20.0,
2015-01-27 06:45:00,12.45,2.0,20.98,0.0,25.0,
2015-01-27 07:45:00,12.43,1.0,20.98,0.0,52.0,
2015-01-27 08:45:00,12.41,1.4,20.98,0.0,23.0,
2015-01-27 09:45:00,12.4,1.2,20.98,0.0,49.0,15.0
2015-01-27 10:45:00,12.47,1.0,20.98,0.0,52.0,208.0
2015-01-27 11:45:00,12.77,2.0,20.98,0.0,109.0,561.0
2015-01-27 12:45:00,12.89,1.3,20.98,0.0,98.0,
2015-01-27 13:45:00,12.9,1.9,20.98,0.0,140.0,
2015-01-27 14:45:00,12.98,1.9,20.98,0.0,39.0,
2015-01-27 15:45:00,13.06,2.4,20.98,0.0,82.0,
2015-01-27 16:45:00,13.45,3.0,20.98,0.0,65.0,
2015-01-27 17:45:00,13.56,2.4,20.98,0.0,113.0,
2015-01-27 18:45:00,13.42,2.7,20.98,0.0,113.0,
2015-01-27 19:45:00,13.63,3.3,20.98,0.0,112.0,
2015-01-27 20:45:00,13.14,2.4,20.98,0.0,102.0,
2015-01-27 21:45:00,12.82,2.9,20.98,0.0,106.0,321.0
2015-01-27 22:45:00,12.68,2.4,20.98,0.0,111.0,
2015-01-27 23:45:00,12.65,1.0,20.98,0.0,62.0,
2015-01-28 00:45:00,12.62,2.8,20.98,0.0,32.0,
2015-01-28 01:45:00,12.59,4.3,20.98,0.0,38.0,
2015-01-28 02:45:00,12.57,3.3,20.98,0.0,30.0,
2015-01-28 03:45:00,12.54,4.0,20.98,0.0,45.0,
2015-01-28 04:45:00,12.52,4.1,20.98,0.0,52.0,
2015-01-28 05:45:00,12.5,1.1,20.98,0.0,21.0,
2015-01-28 06:45:00,12.47,,20.98,0.0,339.0,
2015-01-28 07:45:00,12.45,,20.98,0.0,342.0,
2015-01-28 08:45:00,12.42,,20.98,0.0,347.0,
2015-01-28 09:45:00,12.41,,20.98,0.0,280.0,19.0
2015-01-28 10:45:00,12.44,,20.98,0.0,295.0,167.0
2015-01-28 11:45:00,12.55,1.0,20.98,0.0,284.0,320.0
2015-01-28 12:45:00,12.69,1.3,20.98,0.0,87.0,429.0
2015-01-28 13:45:00,12.79,2.0,20.98,0.0,195.0,555.0
2015-01-28 14:45:00,12.92,1.6,20.98,0.0,198.0,
2015-01-28 15:45:00,13.04,2.3,20.98,0.0,161.0,
2015-01-28 16:45:00,13.41,2.7,20.98,0.0,95.0,
2015-01-28 17:45:00,13.58,2.6,20.98,0.0,126.0,
2015-01-28 18:45:00,13.62,2.8,20.98,0.0,135.0,
2015-01-28 19:45:00,13.62,3.1,20.98,0.0,106.0,
2015-01-28 20:45:00,13.44,3.4,20.98,0.0,98.0,
2015-01-28 21:45:00,12.82,2.8,20.98,0.0,144.0,362.0
2015-01-28 22:45:00,12.68,1.8,20.98,0.0,87.0,
2015-01-28 23:45:00,12.65,1.4,20.98,0.0,61.0,
2015-01-29 00:45:00,12.62,2.4,20.98,0.0,33.0,
2015-01-29 02:45:00,12.56,3.6,20.98,0.0,43.0,
2015-01-29 03:45:00,12.52,3.9,20.98,0.0,46.0,
2015-01-29 04:45:00,12.49,4.1,20.98,0.0,41.0,
2015-01-29 05:45:00,12.47,3.5,20.98,0.0,38.0,
2015-01-29 06:45:00,12.44,2.3,20.98,0.0,39.0,
2015-01-29 07:45:00,12.42,,20.98,0.0,8.0,
2015-01-29 08:45:00,12.39,,20.98,0.0,328.0,
2015-01-29 09:45:00,12.38,,20.98,0.0,34.0,17.0
2015-01-29 10:45:00,12.41,1.1,20.98,0.0,13.0,170.0
2015-01-29 11:45:00,12.51,1.5,20.98,0.0,132.0,307.0
2015-01-29 12:45:00,12.63,2.1,20.98,0.0,137.0,420.0
2015-01-29 13:45:00,12.91,2.7,20.98,0.0,121.0,
2015-01-29 14:45:00,13.11,1.9,20.98,0.0,152.0,
2015-01-29 15:45:00,13.11,1.7,20.98,0.0,148.0,
2015-01-29 16:45:00,13.5,1.7,20.98,0.0,116.0,
2015-01-29 17:45:00,13.43,1.8,20.98,0.0,213.0,
2015-01-29 18:45:00,13.57,1.9,20.98,0.0,146.0,
2015-01-29 19:45:00,13.44,2.3,20.98,0.0,137.0,
2015-01-29 20:45:00,13.31,2.6,20.98,0.0,105.0,
2015-01-29 21:45:00,12.74,1.9,20.98,0.0,94.0,192.0
2015-01-29 22:45:00,12.66,1.1,20.98,0.0,88.0,
2015-01-29 23:45:00,12.63,,20.98,0.0,50.0,
2015-01-30 00:45:00,12.6,3.9,20.98,0.0,25.0,
2015-01-30 01:45:00,12.58,5.0,20.98,0.0,45.0,
2015-01-30 02:45:00,12.55,4.4,20.98,0.0,43.0,
2015-01-30 03:45:00,12.52,4.3,20.98,0.0,52.0,
2015-01-30 04:45:00,12.49,3.3,20.98,0.0,50.0,
2015-01-30 05:45:00,12.46,2.3,20.98,0.0,50.0,
2015-01-30 06:45:00,12.44,2.2,20.98,0.0,50.0,
2015-01-30 07:45:00,12.42,1.8,20.98,0.0,29.0,
2015-01-30 08:45:00,12.4,1.7,20.98,0.0,7.0,
2015-01-30 09:45:00,12.39,1.9,20.98,0.0,22.0,16.0
2015-01-30 10:45:00,12.52,2.1,20.98,0.0,43.0,319.0
2015-01-30 11:45:00,12.83,1.8,20.98,0.0,84.0,
2015-01-30 12:45:00,12.95,2.6,20.98,0.0,106.0,
2015-01-30 13:45:00,13.02,2.8,20.98,0.0,101.0,
2015-01-30 14:45:00,13.16,1.9,20.98,0.0,95.0,
2015-01-30 15:45:00,13.21,2.9,20.98,0.0,114.0,
2015-01-30 16:45:00,13.5,2.6,20.98,0.0,93.0,
2015-01-30 17:45:00,13.57,2.3,20.98,0.0,107.0,
2015-01-30 18:45:00,13.46,2.9,20.98,0.0,101.0,
2015-01-30 19:45:00,13.46,2.9,20.98,0.0,101.0,
2015-01-30 20:45:00,13.62,3.0,20.98,0.0,105.0,
2015-01-30 21:45:00,12.79,3.1,20.98,0.0,79.0,314.0
2015-01-30 22:45:00,12.68,3.6,20.98,0.0,50.0,
2015-01-30 23:45:00,12.66,4.1,20.98,0.0,44.0,
2015-01-31 00:45:00,12.63,5.2,20.98,0.0,38.0,
2015-01-31 01:45:00,12.6,4.7,20.98,0.0,38.0,
2015-01-31 02:45:00,12.57,4.1,20.98,0.0,49.0,
2015-01-31 03:45:00,12.54,4.0,20.98,0.0,37.0,
2015-01-31 04:45:00,12.51,2.9,20.98,0.0,33.0,
2015-01-31 05:45:00,12.49,,20.98,0.0,26.0,
2015-01-31 06:45:00,12.46,,20.98,0.0,357.0,
2015-01-31 07:45:00,12.43,,20.98,0.0,345.0,
2015-01-31 08:45:00,12.41,,20.98,0.0,15.0,
2015-01-31 09:45:00,12.39,,20.98,0.0,19.0,19.0
2015-01-31 10:45:00,12.43,1.0,20.98,0.0,352.0,165.0
2015-01-31 11:45:00,12.53,1.1,20.98,0.0,143.0,346.0
2015-01-31 12:45:00,12.78,3.0,20.98,0.0,128.0,578.0
2015-01-31 13:45:00,12.92,3.6,20.98,0.0,122.0,
2015-01-31 14:45:00,13.04,3.2,20.98,0.0,131.0,
2015-01-31 15:45:00,13.14,3.5,20.98,0.0,113.0,
2015-01-31 16:45:00,13.41,3.1,20.98,0.0,113.0,
2015-01-31 17:45:00,13.54,3.1,20.98,0.0,111.0,
2015-01-31 18:45:00,13.53,3.3,20.98,0.0,110.0,
2015-01-31 19:45:00,13.42,3.4,20.98,0.0,118.0,
2015-01-31 20:45:00,13.39,3.0,20.98,0.0,113.0,
2015-01-31 21:45:00,12.84,2.8,20.98,0.0,114.0,336.0
2015-01-31 22:45:00,12.69,2.1,20.98,0.0,81.0,
2015-01-31 23:45:00,12.66,1.4,20.98,0.0,83.0,
2015-02-01 00:45:00,12.63,3.1,20.98,0.0,45.0,
2015-02-01 01:45:00,12.6,4.4,20.98,0.0,34.0,
2015-02-01 02:45:00,12.58,3.8,20.98,0.0,44.0,
2015-02-01 03:45:00,12.55,3.8,20.98,0.0,39.0,
2015-02-01 04:45:00,12.52,3.7,20.98,0.0,34.0,
2015-02-01 05:45:00,12.5,3.0,20.98,0.0,32.0,
2015-02-01 06:45:00,12.48,1.9,20.98,0.0,26.0,
2015-02-01 07:45:00,12.45,1.1,20.98,0.0,32.0,
2015-02-01 08:45:00,12.43,1.2,20.98,0.0,31.0,
2015-02-01 09:45:00,12.42,,20.98,0.0,4.0,17.0
2015-02-01 10:45:00,12.48,1.3,20.98,0.0,344.0,223.0
2015-02-01 11:45:00,12.66,1.1,20.98,0.0,264.0,436.0
2015-02-01 12:45:00,12.89,2.2,20.98,0.0,140.0,
2015-02-01 13:45:00,13.07,2.5,20.98,0.0,122.0,
2015-02-01 14:45:00,13.11,3.2,20.98,0.0,110.0,
2015-02-01 15:45:00,13.23,3.1,20.98,0.0,123.0,
2015-02-01 16:45:00,13.56,3.4,20.98,0.0,114.0,
2015-02-01 17:45:00,13.61,3.3,20.98,0.0,123.0,
2015-02-01 18:45:00,13.56,3.2,20.98,0.0,117.0,
2015-02-01 19:45:00,13.59,3.4,20.98,0.0,121.0,
2015-02-01 20:45:00,13.01,3.3,20.98,0.0,107.0,
2015-02-01 21:45:00,12.82,3.3,20.98,0.0,104.0,292.0
2015-02-01 22:45:00,12.68,2.4,20.98,0.0,81.0,
2015-02-01 23:45:00,12.66,5.5,20.98,0.0,39.0,
2015-02-02 00:45:00,12.63,5.0,20.98,0.0,51.0,
2015-02-02 01:45:00,12.6,4.7,20.98,0.0,48.0,
2015-02-02 02:45:00,12.57,4.8,20.98,0.0,44.0,
2015-02-02 03:45:00,12.55,3.9,20.98,0.0,39.0,
2015-02-02 04:45:00,12.52,2.7,20.98,0.0,38.0,
2015-02-02 05:45:00,12.5,1.7,20.98,0.0,27.0,
2015-02-02 06:45:00,12.47,1.8,20.98,0.0,22.0,
2015-02-02 07:45:00,12.45,1.4,20.98,0.0,13.0,
2015-02-02 08:45:00,12.43,1.2,20.99,0.0,1.0,
2015-02-02 09:45:00,12.41,1.1,20.99,0.0,3.0,12.0
2015-02-02 10:45:00,12.49,1.5,20.99,0.0,8.0,234.0
2015-02-02 11:45:00,12.67,1.3,20.99,0.0,34.0,410.0
2015-02-02 12:45:00,12.82,1.1,20.99,0.0,55.0,590.0
2015-02-02 13:45:00,13.04,1.4,20.99,0.0,178.0,
2015-02-02 14:45:00,12.99,2.3,20.99,0.0,116.0,
2015-02-02 15:45:00,13.16,2.1,20.99,0.0,96.0,
2015-02-02 16:45:00,13.41,2.3,20.99,0.0,46.0,
2015-02-02 17:45:00,13.54,2.0,20.99,0.0,80.0,
2015-02-02 18:45:00,13.59,2.0,20.99,0.0,127.0,
2015-02-02 19:45:00,13.48,2.4,20.99,0.0,86.0,
2015-02-02 20:45:00,13.0,2.9,20.99,0.0,84.0,
2015-02-02 21:45:00,12.73,2.7,20.99,0.0,39.0,89.0
2015-02-02 22:45:00,12.68,2.1,20.99,0.0,60.0,
2015-02-02 23:45:00,12.65,6.0,20.99,0.0,49.0,
2015-02-03 00:45:00,12.62,5.3,20.99,0.0,49.0,
2015-02-03 01:45:00,12.6,4.9,20.99,0.0,38.0,
2015-02-03 02:45:00,12.57,4.3,20.99,0.0,40.0,
2015-02-03 03:45:00,12.54,4.2,20.99,0.0,46.0,
2015-02-03 04:45:00,12.52,2.8,21.14,61.0,42.0,
2015-02-03 05:45:00,12.5,2.2,22.36,0.0,36.0,
2015-02-03 06:45:00,12.47,2.4,22.36,0.0,47.0,
2015-02-03 07:45:00,12.45,1.2,22.36,0.0,59.0,
2015-02-03 08:45:00,12.42,1.5,22.36,0.0,76.0,
2015-02-03 09:45:00,12.4,1.1,22.36,0.0,112.0,
2015-02-03 10:45:00,12.43,1.5,22.36,0.0,119.0,142.0
2015-02-03 11:45:00,12.66,1.0,22.36,0.0,117.0,464.0
2015-02-03 12:45:00,12.93,1.7,22.36,0.0,103.0,
2015-02-03 13:45:00,12.97,1.8,22.36,0.0,68.0,
2015-02-03 14:45:00,12.99,1.6,22.36,0.0,333.0,
2015-02-03 15:45:00,13.23,1.2,22.36,0.0,67.0,
2015-02-03 16:45:00,13.43,1.9,22.36,0.0,181.0,
2015-02-03 17:45:00,13.74,1.7,22.36,0.0,131.0,
2015-02-03 18:45:00,13.49,1.5,22.36,0.0,358.0,
2015-02-03 19:45:00,12.9,4.6,26.21,0.0,74.0,420.0
2015-02-03 20:45:00,12.8,1.6,26.26,0.0,65.0,362.0
2015-02-03 21:45:00,12.66,2.0,26.26,0.0,39.0,33.0
2015-02-03 22:45:00,12.62,1.4,26.26,0.0,29.0,
2015-02-03 23:45:00,12.6,3.0,26.26,0.0,27.0,
2015-02-04 00:45:00,12.57,3.0,26.26,0.0,45.0,
2015-02-04 01:45:00,12.55,1.4,,,61.0,
2015-02-04 02:45:00,12.52,2.0,,,50.0,
2015-02-04 03:45:00,12.5,1.6,,,29.0,
2015-02-04 04:45:00,12.48,1.0,,,16.0,
2015-02-04 05:45:00,12.45,,,,29.0,
2015-02-04 06:45:00,12.43,,,,11.0,
2015-02-04 07:45:00,12.41,,,,22.0,
2015-02-04 08:45:00,12.39,,,,336.0,
2015-02-04 09:45:00,12.38,,,,5.0,13.0
2015-02-04 10:45:00,12.44,,,,8.0,199.0
2015-02-04 11:45:00,12.78,1.6,,,53.0,565.0
2015-02-04 12:45:00,13.0,2.1,,,83.0,
2015-02-04 13:45:00,13.1,1.8,,,79.0,
2015-02-04 14:45:00,13.34,2.3,,,76.0,
2015-02-04 15:45:00,13.43,2.7,,,63.0,
2015-02-04 16:45:00,13.5,2.2,,,86.0,
2015-02-04 17:45:00,13.57,2.7,,,86.0,
2015-02-04 18:45:00,13.09,2.1,,,78.0,
2015-02-04 19:45:00,12.75,1.2,,,104.0,224.0
2015-02-04 20:45:00,12.66,2.5,,,326.0,20.0
2015-02-04 21:45:00,12.62,2.6,,,232.0,
2015-02-04 22:45:00,12.58,1.7,,,200.0,
2015-02-04 23:45:00,12.55,1.4,,,196.0,
2015-02-05 00:45:00,12.52,,,,171.0,
2015-02-05 01:45:00,12.48,,,,93.0,
2015-02-05 02:45:00,12.46,,,,25.0,
2015-02-05 03:45:00,12.43,,,,246.0,
2015-02-05 04:45:00,12.41,2.6,,,111.0,
2015-02-05 05:45:00,12.39,3.0,,,39.0,
2015-02-05 06:45:00,12.37,3.3,,,47.0,
2015-02-05 07:45:00,12.34,1.2,,,296.0,
2015-02-05 08:45:00,12.32,,,,228.0,
2015-02-05 09:45:00,12.31,,,,208.0,
2015-02-05 10:45:00,12.36,,,,263.0,163.0
2015-02-05 11:45:00,12.79,,,,252.0,
2015-02-05 12:45:00,13.03,,,,270.0,
2015-02-05 13:45:00,13.21,1.4,,,351.0,
2015-02-05 14:45:00,13.4,1.7,,,328.0,
2015-02-05 15:45:00,13.56,1.6,,,18.0,
2015-02-05 16:45:00,13.5,1.9,,,185.0,
2015-02-05 17:45:00,13.57,1.6,,,14.0,
2015-02-05 18:45:00,13.69,2.9,,,54.0,
2015-02-05 19:45:00,13.4,2.6,,,43.0,
2015-02-05 20:45:00,12.9,3.0,,,56.0,
2015-02-05 21:45:00,12.73,2.8,,,57.0,223.0
2015-02-05 22:45:00,12.66,1.4,,,57.0,
2015-02-05 23:45:00,12.62,,,,83.0,
2015-02-06 00:45:00,12.6,,,,315.0,
2015-02-06 01:45:00,12.57,,,,14.0,
2015-02-06 02:45:00,12.55,2.5,,,24.0,
2015-02-06 03:45:00,12.52,2.4,,,31.0,
2015-02-06 04:45:00,12.5,1.9,,,17.0,
2015-02-06 05:45:00,12.48,1.6,,,12.0,
2015-02-06 06:45:00,12.45,1.0,,,359.0,
2015-02-06 07:45:00,12.43,1.1,,,353.0,
2015-02-06 08:45:00,12.41,,,,25.0,
2015-02-06 09:45:00,12.39,,,,18.0,17.0
2015-02-06 10:45:00,12.47,1.1,,,158.0,234.0
2015-03-13 15:45:00,13.22,1.8,,0.0,157.0,
2015-03-13 16:45:00,13.51,1.6,,0.0,163.0,
2015-03-13 17:45:00,13.53,1.3,,0.0,235.0,
2015-03-13 18:45:00,13.34,1.3,,0.0,213.0,
2015-03-13 19:45:00,13.4,1.1,,0.0,182.0,
2015-03-13 20:45:00,13.45,1.5,,0.0,152.0,
2015-03-13 21:45:00,12.72,1.4,,0.0,42.0,142.0
2015-03-13 22:45:00,12.64,1.0,,0.0,30.0,
2015-03-13 23:45:00,12.61,,,0.0,6.0,
2015-03-14 00:45:00,12.58,1.3,,0.0,35.0,
2015-03-14 01:45:00,12.55,2.9,,0.0,41.0,
2015-03-14 02:45:00,12.51,3.2,,0.0,35.0,
2015-03-14 03:45:00,12.49,2.7,,0.0,32.0,
2015-03-14 04:45:00,12.46,3.1,,0.0,43.0,
2015-03-14 05:45:00,12.43,1.8,,0.0,38.0,
2015-03-14 06:45:00,12.4,1.7,,0.0,25.0,
2015-03-14 07:45:00,12.38,1.4,,0.0,59.0,
2015-03-14 08:45:00,12.36,2.1,,0.0,91.0,
2015-03-14 09:45:00,12.33,1.5,,0.0,94.0,18.0
2015-03-14 10:45:00,12.4,1.6,,0.0,90.0,260.0
2015-03-14 11:45:00,12.43,1.5,,0.0,110.0,331.0
2015-03-14 12:45:00,12.57,1.3,,0.0,125.0,523.0
2015-03-14 13:45:00,12.71,2.1,,0.0,123.0,
2015-03-14 14:45:00,12.74,2.4,,0.0,140.0,
2015-03-14 15:45:00,13.04,2.0,,0.0,148.0,
2015-03-14 16:45:00,13.57,2.4,,0.0,137.0,
2015-03-14 17:45:00,13.48,1.7,,0.0,124.0,
2015-03-14 18:45:00,13.57,2.1,,0.0,166.0,
2015-03-14 19:45:00,13.71,3.4,,0.0,188.0,
2015-03-14 20:45:00,13.47,3.2,,0.0,190.0,
2015-03-14 21:45:00,12.77,1.7,,0.0,196.0,134.0
2015-03-14 22:45:00,12.69,,,0.0,260.0,
2015-03-14 23:45:00,12.65,,,0.0,323.0,
2015-03-15 00:45:00,12.61,,,0.0,14.0,
2015-03-15 01:45:00,12.58,2.5,,0.0,33.0,
2015-03-15 02:45:00,12.55,1.9,,0.0,17.0,
2015-03-15 03:45:00,12.53,1.9,,0.0,16.0,
2015-03-15 04:45:00,12.49,1.6,,0.0,13.0,
2015-03-15 05:45:00,12.47,,,0.0,301.0,
2015-03-15 06:45:00,12.45,,,0.0,269.0,
2015-03-15 07:45:00,12.42,,,0.0,333.0,
2015-03-15 08:45:00,12.4,,,0.0,240.0,
2015-03-15 09:45:00,12.38,,,0.0,247.0,18.0
2015-03-15 10:45:00,12.42,,,0.0,227.0,199.0
2015-03-15 11:45:00,12.58,1.0,,0.0,247.0,452.0
2015-03-15 12:45:00,12.72,1.1,,0.0,138.0,573.0
2015-03-15 13:45:00,12.8,1.5,,0.0,130.0,
2015-03-15 14:45:00,12.82,1.8,,0.0,114.0,
2015-03-15 15:45:00,13.16,1.4,,0.0,135.0,
2015-03-15 16:45:00,13.57,1.6,,0.0,107.0,
2015-03-15 17:45:00,13.43,1.5,,0.0,119.0,
2015-03-15 18:45:00,13.43,1.7,,0.0,17.0,
2015-03-15 19:45:00,13.3,1.2,,0.0,309.0,
2015-03-15 20:45:00,13.3,1.0,,0.0,300.0,
2015-03-15 21:45:00,12.72,,,0.0,280.0,94.0
2015-03-15 22:45:00,12.66,,,0.0,294.0,
2015-03-15 23:45:00,12.63,,,0.0,46.0,
2015-03-16 00:45:00,12.6,1.9,,0.0,44.0,
2015-03-16 01:45:00,12.57,3.7,,0.0,25.0,
2015-03-16 02:45:00,12.55,2.9,,0.0,25.0,
2015-03-16 03:45:00,12.52,3.2,,0.0,37.0,
2015-03-16 04:45:00,12.5,3.5,,0.0,30.0,
2015-03-16 05:45:00,12.47,2.8,,0.0,25.0,
2015-03-16 06:45:00,12.45,1.9,,0.0,22.0,
2015-03-16 07:45:00,12.43,1.2,,0.0,345.0,
2015-03-16 08:45:00,12.41,1.0,,0.0,340.0,
2015-03-16 09:45:00,12.39,,,0.0,315.0,
2015-03-16 10:45:00,12.44,,,0.0,251.0,200.0
2015-03-16 11:45:00,12.73,,,0.0,254.0,
2015-03-16 12:45:00,12.91,,,0.0,232.0,
2015-03-16 13:45:00,12.96,1.0,,0.0,256.0,
2015-03-16 14:45:00,13.12,1.4,,0.0,80.0,
2015-03-16 15:45:00,13.31,2.3,,0.0,102.0,
2015-03-16 16:45:00,13.62,2.2,,0.0,97.0,
2015-03-16 17:45:00,13.57,2.0,,0.0,100.0,
2015-03-16 18:45:00,13.55,2.2,,0.0,121.0,
2015-03-16 19:45:00,13.54,2.4,,0.0,95.0,
2015-03-16 20:45:00,13.21,1.7,,0.0,132.0,
2015-03-16 21:45:00,12.75,,,0.0,221.0,170.0
2015-03-16 22:45:00,12.67,,,0.0,273.0,
2015-03-16 23:45:00,12.63,1.0,,0.0,339.0,
2015-03-17 00:45:00,12.61,2.9,,0.0,37.0,
2015-03-17 01:45:00,12.58,3.5,,0.0,36.0,
2015-03-17 02:45:00,12.55,2.4,,0.0,34.0,
2015-03-17 03:45:00,12.52,2.5,,0.0,39.0,
2015-03-17 04:45:00,12.5,1.8,,0.0,16.0,
2015-03-17 05:45:00,12.47,1.9,,0.0,23.0,
2015-03-17 06:45:00,12.45,1.4,,0.0,25.0,
2015-03-17 07:45:00,12.42,1.3,,0.0,29.0,
2015-03-17 08:45:00,12.4,1.6,,0.0,58.0,
2015-03-17 09:45:00,12.38,2.2,,0.0,90.0,
2015-03-17 10:45:00,12.4,1.4,,0.0,56.0,135.0
2015-03-17 11:45:00,12.48,1.6,,0.0,96.0,344.0
2015-03-17 12:45:00,12.69,3.2,,0.0,104.0,555.0
2015-03-17 13:45:00,12.81,4.0,,0.0,112.0,
2015-03-17 14:45:00,12.95,3.2,,0.0,121.0,
2015-03-17 15:45:00,13.18,2.9,,0.0,119.0,
2015-03-17 16:45:00,13.63,2.8,,0.0,131.0,
2015-03-17 17:45:00,13.4,2.5,,0.0,101.0,
2015-03-17 18:45:00,13.58,2.7,,0.0,35.0,
2015-03-17 19:45:00,13.36,2.8,,0.0,35.0,
2015-03-17 20:45:00,12.79,2.5,,0.0,84.0,
2015-03-17 21:45:00,12.46,1.3,,0.0,84.0,130.0
2015-03-17 22:45:00,12.58,,,0.0,31.0,
2015-03-17 23:45:00,12.63,,,0.0,342.0,
2015-03-18 00:45:00,12.59,1.8,,0.0,16.0,
2015-03-18 01:45:00,12.57,2.6,,0.0,25.0,
2015-03-18 02:45:00,12.54,1.7,,0.0,15.0,
2015-03-18 03:45:00,12.53,1.2,,0.0,11.0,
2015-03-18 04:45:00,12.5,1.5,,0.0,18.0,
2015-03-18 05:45:00,12.48,1.1,,0.0,355.0,
2015-03-18 06:45:00,12.45,1.3,,0.0,49.0,
2015-03-18 07:45:00,12.43,1.4,,0.0,97.0,
2015-03-18 08:45:00,12.41,1.6,,0.0,91.0,
2015-03-18 09:45:00,12.39,,,0.0,55.0,15.0
2015-03-18 10:45:00,12.44,1.6,,0.0,113.0,207.0
2015-03-18 11:45:00,12.7,1.2,,0.0,184.0,
2015-03-18 12:45:00,12.92,1.1,,0.0,212.0,
2015-03-18 13:45:00,12.87,2.6,,0.0,109.0,
2015-03-18 14:45:00,12.93,3.4,,0.0,120.0,
2015-03-18 15:45:00,13.09,4.0,,0.0,123.0,
2015-03-18 16:45:00,13.66,3.1,,0.0,123.0,
2015-03-18 17:45:00,13.64,2.6,,0.0,95.0,
2015-03-18 18:45:00,13.61,2.7,,0.0,117.0,
2015-03-18 19:45:00,13.48,1.9,,0.0,95.0,
2015-03-18 20:45:00,13.1,1.4,,0.0,97.0,
2015-03-18 21:45:00,12.7,1.8,,0.0,45.0,59.0
2015-03-18 22:45:00,12.65,,,0.0,344.0,
2015-03-18 23:45:00,12.62,1.0,,0.0,330.0,
2015-03-19 00:45:00,12.58,3.3,,0.0,36.0,
2015-03-19 01:45:00,12.55,3.0,,0.0,39.0,
2015-03-19 02:45:00,12.53,2.9,,0.0,39.0,
2015-03-19 03:45:00,12.5,2.3,,0.0,37.0,
2015-03-19 04:45:00,12.48,2.4,,0.0,37.0,
2015-03-19 05:45:00,12.45,1.9,,0.0,29.0,
2015-03-19 06:45:00,12.42,1.0,,0.0,15.0,
2015-03-19 07:45:00,12.39,1.0,,0.0,349.0,
2015-03-19 08:45:00,12.37,,,0.0,18.0,
2015-03-19 09:45:00,12.36,,,0.0,19.0,14.0
2015-03-19 10:45:00,12.48,,,0.0,14.0,335.0
2015-03-19 11:45:00,12.83,,,0.0,317.0,
